sales_order_line_key,reseller_key,customer_key,product_key,order_date_key,due_date_key,ship_date_key,sales_territory_key,order_quantity,unit_price,extended_amount,unit_price_discount_pct,product_standard_cost,total_product_cost,sales_amount
57026025,361,-1,471,20191103,20191113,20191110.0,1,1,38.1,38.1,0,23.749,23.749,38.1
57026026,361,-1,574,20191103,20191113,20191110.0,1,1,1430.442,1430.442,0,1481.9379,1481.9379,1430.442
57026027,361,-1,472,20191103,20191113,20191110.0,1,7,38.1,266.7,0,23.749,166.243,266.7
57026028,361,-1,560,20191103,20191113,20191110.0,1,2,728.91,1457.82,0,755.1508,1510.3016,1457.82
57026029,361,-1,501,20191103,20191113,20191110.0,1,3,72.876,218.628,0,53.9282,161.7846,218.628
57026030,361,-1,491,20191103,20191113,20191110.0,1,4,32.394,129.576,0,41.5723,166.2892,129.576
57026031,361,-1,487,20191103,20191113,20191110.0,1,2,32.994,65.988,0,20.5663,41.1326,65.988
57026032,361,-1,579,20191103,20191113,20191110.0,1,1,728.91,728.91,0,755.1508,755.1508,728.91
57026033,361,-1,571,20191103,20191113,20191110.0,1,1,445.41,445.41,0,461.4448,461.4448,445.41
57026034,361,-1,561,20191103,20191113,20191110.0,1,2,1430.442,2860.884,0,1481.9379,2963.8758,2860.884
57026035,361,-1,490,20191103,20191113,20191110.0,1,4,32.394,129.576,0,41.5723,166.2892,129.576
57026036,361,-1,564,20191103,20191113,20191110.0,1,2,1430.442,2860.884,0,1481.9379,2963.8758,2860.884
57026037,361,-1,217,20191103,20191113,20191110.0,1,3,20.994,62.982,0,13.0863,39.2589,62.982
57026038,361,-1,222,20191103,20191113,20191110.0,1,4,20.994,83.976,0,13.0863,52.3452,83.976
57026039,361,-1,575,20191103,20191113,20191110.0,1,1,1430.442,1430.442,0,1481.9379,1481.9379,1430.442
57026040,361,-1,559,20191103,20191113,20191110.0,1,1,12.144,12.144,0,8.9866,8.9866,12.144
57026041,361,-1,603,20191103,20191113,20191110.0,1,2,72.894,145.788,0,53.9416,107.8832,145.788
57026042,361,-1,563,20191103,20191113,20191110.0,1,1,1430.442,1430.442,0,1481.9379,1481.9379,1430.442
57026043,361,-1,231,20191103,20191113,20191110.0,1,3,29.994,89.982,0,38.4923,115.4769,89.982
57026044,361,-1,523,20191103,20191113,20191110.0,1,2,31.584,63.168,0,23.3722,46.7444,63.168
57027001,441,-1,605,20191103,20191113,20191110.0,5,1,323.994,323.994,0,343.6496,343.6496,323.994
57027002,441,-1,483,20191103,20191113,20191110.0,5,6,72.0,432.0,0,44.88,269.28,432.0
57027003,441,-1,583,20191103,20191113,20191110.0,5,2,1020.594,2041.188,0,1082.51,2165.02,2041.188
57027004,441,-1,580,20191103,20191113,20191110.0,5,4,1020.594,4082.376,0,1082.51,4330.04,4082.376
57027005,441,-1,491,20191103,20191113,20191110.0,5,2,32.394,64.788,0,41.5723,83.1446,64.788
57027006,441,-1,471,20191103,20191113,20191110.0,5,7,38.1,266.7,0,23.749,166.243,266.7
57027007,441,-1,482,20191103,20191113,20191110.0,5,3,5.394,16.182,0,3.3623,10.0869,16.182
57027008,441,-1,545,20191103,20191113,20191110.0,5,1,24.294,24.294,0,17.9776,17.9776,24.294
57028001,680,-1,359,20191103,20191113,20191110.0,7,3,1376.994,4130.982,0,1251.9813,3755.9439,4130.982
57028002,680,-1,471,20191103,20191113,20191110.0,7,5,38.1,190.5,0,23.749,118.745,190.5
57028003,680,-1,491,20191103,20191113,20191110.0,7,1,32.394,32.394,0,41.5723,41.5723,32.394
57028004,680,-1,234,20191103,20191113,20191110.0,7,2,29.994,59.988,0,38.4923,76.9846,59.988
57028005,680,-1,474,20191103,20191113,20191110.0,7,3,41.994,125.982,0,26.1763,78.5289,125.982
57028006,680,-1,476,20191103,20191113,20191110.0,7,4,41.994,167.976,0,26.1763,104.7052,167.976
57028007,680,-1,225,20191103,20191113,20191110.0,7,3,5.394,16.182,0,6.9223,20.7669,16.182
57028008,680,-1,361,20191103,20191113,20191110.0,7,2,1376.994,2753.988,0,1251.9813,2503.9626,2753.988
57028009,680,-1,483,20191103,20191113,20191110.0,7,6,72.0,432.0,0,44.88,269.28,432.0
57029001,259,-1,484,20191103,20191113,20191110.0,4,4,4.77,19.08,0,2.9733,11.8932,19.08
57029002,259,-1,545,20191103,20191113,20191110.0,4,1,24.294,24.294,0,17.9776,17.9776,24.294
57029003,259,-1,490,20191103,20191113,20191110.0,4,1,32.394,32.394,0,41.5723,41.5723,32.394
57029004,259,-1,482,20191103,20191113,20191110.0,4,18,4.9445,89.001,0,3.3623,60.5214,84.551
57029005,259,-1,606,20191103,20191113,20191110.0,4,5,323.994,1619.97,0,343.6496,1718.248,1619.97
57029006,259,-1,481,20191103,20191113,20191110.0,4,2,5.394,10.788,0,3.3623,6.7246,10.788
57029007,259,-1,477,20191103,20191113,20191110.0,4,3,2.994,8.982,0,1.8663,5.5989,8.982
57029008,259,-1,605,20191103,20191113,20191110.0,4,2,323.994,647.988,0,343.6496,687.2992,647.988
57029009,259,-1,583,20191103,20191113,20191110.0,4,1,1020.594,1020.594,0,1082.51,1082.51,1020.594
57029010,259,-1,580,20191103,20191113,20191110.0,4,2,1020.594,2041.188,0,1082.51,2165.02,2041.188
57029011,259,-1,547,20191103,20191113,20191110.0,4,1,48.594,48.594,0,35.9596,35.9596,48.594
57030001,236,-1,531,20191104,20191114,20191111.0,1,6,149.874,899.244,0,136.785,820.71,899.244
57030002,236,-1,533,20191104,20191114,20191111.0,1,4,149.874,599.496,0,136.785,547.14,599.496
57030003,236,-1,512,20191104,20191114,20191111.0,1,3,218.454,655.362,0,199.3757,598.1271,655.362
57030004,236,-1,532,20191104,20191114,20191111.0,1,3,149.874,449.622,0,136.785,410.355,449.622
57030005,236,-1,515,20191104,20191114,20191111.0,1,4,16.272,65.088,0,12.0413,48.1652,65.088
57030006,236,-1,552,20191104,20191114,20191111.0,1,4,54.894,219.576,0,40.6216,162.4864,219.576
57030007,236,-1,298,20191104,20191114,20191111.0,1,5,809.76,4048.8,0,739.041,3695.205,4048.8
57030008,236,-1,542,20191104,20191114,20191111.0,1,3,24.294,72.882,0,17.9776,53.9328,72.882
57030009,236,-1,476,20191104,20191114,20191111.0,1,6,41.994,251.964,0,26.1763,157.0578,251.964
57030010,236,-1,597,20191104,20191114,20191111.0,1,2,323.994,647.988,0,294.5797,589.1594,647.988
57030011,236,-1,517,20191104,20191114,20191111.0,1,3,31.584,94.752,0,23.3722,70.1166,94.752
57030012,236,-1,355,20191104,20191114,20191111.0,1,1,1391.994,1391.994,0,1265.6195,1265.6195,1391.994
57030013,236,-1,524,20191104,20191114,20191111.0,1,4,158.43,633.72,0,144.5938,578.3752,633.72
57030014,236,-1,594,20191104,20191114,20191111.0,1,4,338.994,1355.976,0,308.2179,1232.8716,1355.976
57030015,236,-1,527,20191104,20191114,20191111.0,1,5,158.43,792.15,0,144.5938,722.969,792.15
57030016,236,-1,475,20191104,20191114,20191111.0,1,5,41.994,209.97,0,26.1763,130.8815,209.97
57030017,236,-1,306,20191104,20191114,20191111.0,1,3,809.76,2429.28,0,739.041,2217.123,2429.28
57030018,236,-1,525,20191104,20191114,20191111.0,1,3,158.43,475.29,0,144.5938,433.7814,475.29
57030019,236,-1,591,20191104,20191114,20191111.0,1,2,338.994,677.988,0,308.2179,616.4358,677.988
57030020,236,-1,398,20191104,20191114,20191111.0,1,2,26.724,53.448,0,19.7758,39.5516,53.448
57030021,236,-1,603,20191104,20191114,20191111.0,1,3,72.894,218.682,0,53.9416,161.8248,218.682
57030022,236,-1,543,20191104,20191114,20191111.0,1,1,37.254,37.254,0,27.568,27.568,37.254
57030023,236,-1,309,20191104,20191114,20191111.0,1,3,818.7,2456.1,0,747.2002,2241.6006,2456.1
57030024,236,-1,556,20191104,20191114,20191111.0,1,2,105.294,210.588,0,77.9176,155.8352,210.588
57030025,236,-1,357,20191104,20191114,20191111.0,1,5,1391.994,6959.97,0,1265.6195,6328.0975,6959.97
57030026,236,-1,501,20191104,20191114,20191111.0,1,7,72.876,510.132,0,53.9282,377.4974,510.132
57030027,236,-1,474,20191104,20191114,20191111.0,1,10,41.994,419.94,0,26.1763,261.763,419.94
57030028,236,-1,463,20191104,20191114,20191111.0,1,1,14.694,14.694,0,9.1593,9.1593,14.694
57030029,236,-1,595,20191104,20191114,20191111.0,1,5,338.994,1694.97,0,308.2179,1541.0895,1694.97
57030030,236,-1,516,20191104,20191114,20191111.0,1,4,23.484,93.936,0,17.3782,69.5128,93.936
57030031,236,-1,593,20191104,20191114,20191111.0,1,1,338.994,338.994,0,308.2179,308.2179,338.994
57030032,236,-1,359,20191104,20191114,20191111.0,1,7,1376.994,9638.958,0,1251.9813,8763.8691,9638.958
57030033,236,-1,363,20191104,20191114,20191111.0,1,3,1376.994,4130.982,0,1251.9813,3755.9439,4130.982
57030034,236,-1,514,20191104,20191114,20191111.0,1,3,63.9,191.7,0,47.286,141.858,191.7
57030035,236,-1,559,20191104,20191114,20191111.0,1,9,12.144,109.296,0,8.9866,80.8794,109.296
57030036,236,-1,290,20191104,20191114,20191111.0,1,1,818.7,818.7,0,747.2002,747.2002,818.7
57030037,236,-1,400,20191104,20191114,20191111.0,1,7,37.152,260.064,0,27.4925,192.4475,260.064
57030038,236,-1,599,20191104,20191114,20191111.0,1,3,323.994,971.982,0,294.5797,883.7391,971.982
57030039,236,-1,558,20191104,20191114,20191111.0,1,5,242.994,1214.97,0,179.8156,899.078,1214.97
57030040,236,-1,555,20191104,20191114,20191111.0,1,3,63.9,191.7,0,47.286,141.858,191.7
57030041,236,-1,551,20191104,20191114,20191111.0,1,2,158.43,316.86,0,144.5938,289.1876,316.86
57030042,236,-1,511,20191104,20191114,20191111.0,1,4,218.454,873.816,0,199.3757,797.5028,873.816
57030043,236,-1,544,20191104,20191114,20191111.0,1,6,48.594,291.564,0,35.9596,215.7576,291.564
57030044,236,-1,353,20191104,20191114,20191111.0,1,3,1391.994,4175.982,0,1265.6195,3796.8585,4175.982
57030045,236,-1,361,20191104,20191114,20191111.0,1,5,1376.994,6884.97,0,1251.9813,6259.9065,6884.97
57030046,236,-1,601,20191104,20191114,20191111.0,1,6,32.394,194.364,0,23.9716,143.8296,194.364
57030047,236,-1,295,20191104,20191114,20191111.0,1,5,818.7,4093.5,0,747.2002,3736.001,4093.5
57031001,217,-1,593,20191104,20191114,20191111.0,1,2,338.994,677.988,0,308.2179,616.4358,677.988
57031002,217,-1,599,20191104,20191114,20191111.0,1,1,323.994,323.994,0,294.5797,294.5797,323.994
57032001,213,-1,555,20191104,20191114,20191111.0,9,1,63.9,63.9,0,47.286,47.286,63.9
57032002,213,-1,576,20191104,20191114,20191111.0,9,2,1430.442,2860.884,0,1481.9379,2963.8758,2860.884
57032003,213,-1,561,20191104,20191114,20191111.0,9,3,1430.442,4291.326,0,1481.9379,4445.8137,4291.326
57032004,213,-1,579,20191104,20191114,20191111.0,9,4,728.91,2915.64,0,755.1508,3020.6032,2915.64
57032005,213,-1,234,20191104,20191114,20191111.0,9,2,29.994,59.988,0,38.4923,76.9846,59.988
57032006,213,-1,573,20191104,20191114,20191111.0,9,1,1430.442,1430.442,0,1481.9379,1481.9379,1430.442
57032007,213,-1,586,20191104,20191114,20191111.0,9,1,445.41,445.41,0,461.4448,461.4448,445.41
57032008,213,-1,560,20191104,20191114,20191111.0,9,2,728.91,1457.82,0,755.1508,1510.3016,1457.82
57032009,213,-1,225,20191104,20191114,20191111.0,9,2,5.394,10.788,0,6.9223,13.8446,10.788
57032010,213,-1,564,20191104,20191114,20191111.0,9,2,1430.442,2860.884,0,1481.9379,2963.8758,2860.884
57032011,213,-1,572,20191104,20191114,20191111.0,9,4,445.41,1781.64,0,461.4448,1845.7792,1781.64
57032012,213,-1,490,20191104,20191114,20191111.0,9,2,32.394,64.788,0,41.5723,83.1446,64.788
57033001,610,-1,559,20191104,20191114,20191111.0,4,1,12.144,12.144,0,8.9866,8.9866,12.144
57034001,328,-1,484,20191104,20191114,20191111.0,4,3,4.77,14.31,0,2.9733,8.9199,14.31
57034002,328,-1,388,20191104,20191114,20191111.0,4,5,672.294,3361.47,0,713.0798,3565.399,3361.47
57034003,328,-1,583,20191104,20191114,20191111.0,4,3,1020.594,3061.782,0,1082.51,3247.53,3061.782
57034004,328,-1,605,20191104,20191114,20191111.0,4,1,323.994,323.994,0,343.6496,343.6496,323.994
57034005,328,-1,378,20191104,20191114,20191111.0,4,2,1466.01,2932.02,0,1554.9479,3109.8958,2932.02
57034006,328,-1,374,20191104,20191114,20191111.0,4,5,1466.01,7330.05,0,1554.9479,7774.7395,7330.05
57034007,328,-1,584,20191104,20191114,20191111.0,4,4,323.994,1295.976,0,343.6496,1374.5984,1295.976
57034008,328,-1,434,20191104,20191114,20191111.0,4,3,356.898,1070.694,0,360.9428,1082.8284,1070.694
57034009,328,-1,372,20191104,20191114,20191111.0,4,6,1466.01,8796.06,0,1554.9479,9329.6874,8796.06
57034010,328,-1,604,20191104,20191114,20191111.0,4,1,323.994,323.994,0,343.6496,343.6496,323.994
57034011,328,-1,545,20191104,20191114,20191111.0,4,6,24.294,145.764,0,17.9776,107.8656,145.764
57034012,328,-1,222,20191104,20191114,20191111.0,4,9,20.994,188.946,0,13.0863,117.7767,188.946
57034013,328,-1,481,20191104,20191114,20191111.0,4,4,5.394,21.576,0,3.3623,13.4492,21.576
57034014,328,-1,547,20191104,20191114,20191111.0,4,1,48.594,48.594,0,35.9596,35.9596,48.594
57034015,328,-1,546,20191104,20191114,20191111.0,4,2,37.254,74.508,0,27.568,55.136,74.508
57034016,328,-1,477,20191104,20191114,20191111.0,4,9,2.994,26.946,0,1.8663,16.7967,26.946
57034017,328,-1,234,20191104,20191114,20191111.0,4,3,29.994,89.982,0,38.4923,115.4769,89.982
57034018,328,-1,217,20191104,20191114,20191111.0,4,1,20.994,20.994,0,13.0863,13.0863,20.994
57034019,328,-1,287,20191104,20191114,20191111.0,4,1,202.332,202.332,0,204.6251,204.6251,202.332
57034020,328,-1,380,20191104,20191114,20191111.0,4,7,1466.01,10262.07,0,1554.9479,10884.6353,10262.07
57034021,328,-1,390,20191104,20191114,20191111.0,4,4,672.294,2689.176,0,713.0798,2852.3192,2689.176
57034022,328,-1,376,20191104,20191114,20191111.0,4,4,1466.01,5864.04,0,1554.9479,6219.7916,5864.04
57034023,328,-1,386,20191104,20191114,20191111.0,4,5,672.294,3361.47,0,713.0798,3565.399,3361.47
57034024,328,-1,231,20191104,20191114,20191111.0,4,7,29.994,209.958,0,38.4923,269.4461,209.958
57034025,328,-1,606,20191104,20191114,20191111.0,4,2,323.994,647.988,0,343.6496,687.2992,647.988
57034026,328,-1,384,20191104,20191114,20191111.0,4,4,672.294,2689.176,0,713.0798,2852.3192,2689.176
57034027,328,-1,490,20191104,20191114,20191111.0,4,3,32.394,97.182,0,41.5723,124.7169,97.182
57034028,328,-1,580,20191104,20191114,20191111.0,4,3,1020.594,3061.782,0,1082.51,3247.53,3061.782
57034029,328,-1,382,20191104,20191114,20191111.0,4,4,672.294,2689.176,0,713.0798,2852.3192,2689.176
57034030,328,-1,214,20191104,20191114,20191111.0,4,5,20.994,104.97,0,13.0863,65.4315,104.97
57034031,328,-1,465,20191104,20191114,20191111.0,4,7,14.694,102.858,0,9.1593,64.1151,102.858
57034032,328,-1,491,20191104,20191114,20191111.0,4,6,32.394,194.364,0,41.5723,249.4338,194.364
57034033,328,-1,487,20191104,20191114,20191111.0,4,4,32.994,131.976,0,20.5663,82.2652,131.976
57034034,328,-1,581,20191104,20191114,20191111.0,4,7,1020.594,7144.158,0,1082.51,7577.57,7144.158
57034035,328,-1,471,20191104,20191114,20191111.0,4,7,38.1,266.7,0,23.749,166.243,266.7
57034036,328,-1,482,20191104,20191114,20191111.0,4,5,5.394,26.97,0,3.3623,16.8115,26.97
57034037,328,-1,472,20191104,20191114,20191111.0,4,3,38.1,114.3,0,23.749,71.247,114.3
57034038,328,-1,488,20191104,20191114,20191111.0,4,3,32.394,97.182,0,41.5723,124.7169,97.182
57034039,328,-1,225,20191104,20191114,20191111.0,4,10,5.394,53.94,0,6.9223,69.223,53.94
57034040,328,-1,483,20191104,20191114,20191111.0,4,4,72.0,288.0,0,44.88,179.52,288.0
57034041,328,-1,582,20191104,20191114,20191111.0,4,7,1020.594,7144.158,0,1082.51,7577.57,7144.158
57035001,77,-1,546,20191105,20191115,20191112.0,4,2,37.254,74.508,0,27.568,55.136,74.508
57035002,77,-1,482,20191105,20191115,20191112.0,4,7,5.394,37.758,0,3.3623,23.5361,37.758
57035003,77,-1,606,20191105,20191115,20191112.0,4,3,323.994,971.982,0,343.6496,1030.9488,971.982
57035004,77,-1,583,20191105,20191115,20191112.0,4,1,1020.594,1020.594,0,1082.51,1082.51,1020.594
57035005,77,-1,481,20191105,20191115,20191112.0,4,5,5.394,26.97,0,3.3623,16.8115,26.97
57035006,77,-1,225,20191105,20191115,20191112.0,4,5,5.394,26.97,0,6.9223,34.6115,26.97
57035007,77,-1,491,20191105,20191115,20191112.0,4,5,32.394,161.97,0,41.5723,207.8615,161.97
57035008,77,-1,605,20191105,20191115,20191112.0,4,1,323.994,323.994,0,343.6496,343.6496,323.994
57035009,77,-1,483,20191105,20191115,20191112.0,4,1,72.0,72.0,0,44.88,44.88,72.0
57035010,77,-1,484,20191105,20191115,20191112.0,4,1,4.77,4.77,0,2.9733,2.9733,4.77
57035011,77,-1,234,20191105,20191115,20191112.0,4,2,29.994,59.988,0,38.4923,76.9846,59.988
57035012,77,-1,477,20191105,20191115,20191112.0,4,1,2.994,2.994,0,1.8663,1.8663,2.994
57035013,77,-1,471,20191105,20191115,20191112.0,4,4,38.1,152.4,0,23.749,94.996,152.4
57036001,43,-1,525,20191105,20191115,20191112.0,1,1,158.43,158.43,0,144.5938,144.5938,158.43
57036002,43,-1,543,20191105,20191115,20191112.0,1,1,37.254,37.254,0,27.568,27.568,37.254
57036003,43,-1,475,20191105,20191115,20191112.0,1,1,41.994,41.994,0,26.1763,26.1763,41.994
57036004,43,-1,511,20191105,20191115,20191112.0,1,2,218.454,436.908,0,199.3757,398.7514,436.908
57036005,43,-1,544,20191105,20191115,20191112.0,1,2,48.594,97.188,0,35.9596,71.9192,97.188
57036006,43,-1,359,20191105,20191115,20191112.0,1,8,1376.994,11015.952,0,1251.9813,10015.8504,11015.952
57036007,43,-1,589,20191105,20191115,20191112.0,1,1,461.694,461.694,0,419.7784,419.7784,461.694
57036008,43,-1,363,20191105,20191115,20191112.0,1,2,1376.994,2753.988,0,1251.9813,2503.9626,2753.988
57036009,43,-1,476,20191105,20191115,20191112.0,1,6,41.994,251.964,0,26.1763,157.0578,251.964
57036010,43,-1,533,20191105,20191115,20191112.0,1,1,149.874,149.874,0,136.785,136.785,149.874
57036011,43,-1,594,20191105,20191115,20191112.0,1,3,338.994,1016.982,0,308.2179,924.6537,1016.982
57036012,43,-1,593,20191105,20191115,20191112.0,1,2,338.994,677.988,0,308.2179,616.4358,677.988
57036013,43,-1,309,20191105,20191115,20191112.0,1,4,818.7,3274.8,0,747.2002,2988.8008,3274.8
57036014,43,-1,357,20191105,20191115,20191112.0,1,5,1391.994,6959.97,0,1265.6195,6328.0975,6959.97
57036015,43,-1,474,20191105,20191115,20191112.0,1,5,41.994,209.97,0,26.1763,130.8815,209.97
57036016,43,-1,598,20191105,20191115,20191112.0,1,3,323.994,971.982,0,294.5797,883.7391,971.982
57036017,43,-1,298,20191105,20191115,20191112.0,1,1,809.76,809.76,0,739.041,739.041,809.76
57036018,43,-1,587,20191105,20191115,20191112.0,1,2,461.694,923.388,0,419.7784,839.5568,923.388
57036019,43,-1,599,20191105,20191115,20191112.0,1,1,323.994,323.994,0,294.5797,294.5797,323.994
57036020,43,-1,542,20191105,20191115,20191112.0,1,1,24.294,24.294,0,17.9776,17.9776,24.294
57036021,43,-1,600,20191105,20191115,20191112.0,1,1,323.994,323.994,0,294.5797,294.5797,323.994
57036022,43,-1,592,20191105,20191115,20191112.0,1,2,338.994,677.988,0,308.2179,616.4358,677.988
57036023,43,-1,532,20191105,20191115,20191112.0,1,3,149.874,449.622,0,136.785,410.355,449.622
57036024,43,-1,355,20191105,20191115,20191112.0,1,2,1391.994,2783.988,0,1265.6195,2531.239,2783.988
57036025,43,-1,524,20191105,20191115,20191112.0,1,2,158.43,316.86,0,144.5938,289.1876,316.86
57036026,43,-1,591,20191105,20191115,20191112.0,1,4,338.994,1355.976,0,308.2179,1232.8716,1355.976
57036027,43,-1,588,20191105,20191115,20191112.0,1,3,461.694,1385.082,0,419.7784,1259.3352,1385.082
57037001,381,-1,476,20191105,20191115,20191112.0,3,11,40.5942,446.5362,0,26.1763,287.9393,437.6055
57037002,381,-1,501,20191105,20191115,20191112.0,3,1,72.876,72.876,0,53.9282,53.9282,72.876
57037003,381,-1,542,20191105,20191115,20191112.0,3,3,24.294,72.882,0,17.9776,53.9328,72.882
57037004,381,-1,543,20191105,20191115,20191112.0,3,4,37.254,149.016,0,27.568,110.272,149.016
57037005,381,-1,588,20191105,20191115,20191112.0,3,2,461.694,923.388,0,419.7784,839.5568,923.388
57037006,381,-1,475,20191105,20191115,20191112.0,3,2,41.994,83.988,0,26.1763,52.3526,83.988
57037007,381,-1,601,20191105,20191115,20191112.0,3,1,32.394,32.394,0,23.9716,23.9716,32.394
57037008,381,-1,525,20191105,20191115,20191112.0,3,1,158.43,158.43,0,144.5938,144.5938,158.43
57037009,381,-1,398,20191105,20191115,20191112.0,3,1,26.724,26.724,0,19.7758,19.7758,26.724
57037010,381,-1,359,20191105,20191115,20191112.0,3,3,1376.994,4130.982,0,1251.9813,3755.9439,4130.982
57037011,381,-1,357,20191105,20191115,20191112.0,3,2,1391.994,2783.988,0,1265.6195,2531.239,2783.988
57037012,381,-1,558,20191105,20191115,20191112.0,3,2,242.994,485.988,0,179.8156,359.6312,485.988
57037013,381,-1,515,20191105,20191115,20191112.0,3,2,16.272,32.544,0,12.0413,24.0826,32.544
57037014,381,-1,467,20191105,20191115,20191112.0,3,1,14.694,14.694,0,9.1593,9.1593,14.694
57037015,381,-1,603,20191105,20191115,20191112.0,3,2,72.894,145.788,0,53.9416,107.8832,145.788
57037016,381,-1,353,20191105,20191115,20191112.0,3,9,1391.994,12527.946,0,1265.6195,11390.5755,12527.946
57037017,381,-1,511,20191105,20191115,20191112.0,3,3,218.454,655.362,0,199.3757,598.1271,655.362
57037018,381,-1,295,20191105,20191115,20191112.0,3,2,818.7,1637.4,0,747.2002,1494.4004,1637.4
57037019,381,-1,306,20191105,20191115,20191112.0,3,2,809.76,1619.52,0,739.041,1478.082,1619.52
57037020,381,-1,512,20191105,20191115,20191112.0,3,3,218.454,655.362,0,199.3757,598.1271,655.362
57037021,381,-1,474,20191105,20191115,20191112.0,3,2,41.994,83.988,0,26.1763,52.3526,83.988
57037022,381,-1,594,20191105,20191115,20191112.0,3,2,338.994,677.988,0,308.2179,616.4358,677.988
57037023,381,-1,544,20191105,20191115,20191112.0,3,6,48.594,291.564,0,35.9596,215.7576,291.564
57037024,381,-1,592,20191105,20191115,20191112.0,3,7,338.994,2372.958,0,308.2179,2157.5253,2372.958
57037025,381,-1,593,20191105,20191115,20191112.0,3,1,338.994,338.994,0,308.2179,308.2179,338.994
57037026,381,-1,531,20191105,20191115,20191112.0,3,4,149.874,599.496,0,136.785,547.14,599.496
57037027,381,-1,527,20191105,20191115,20191112.0,3,3,158.43,475.29,0,144.5938,433.7814,475.29
57037028,381,-1,595,20191105,20191115,20191112.0,3,1,338.994,338.994,0,308.2179,308.2179,338.994
57037029,381,-1,361,20191105,20191115,20191112.0,3,2,1376.994,2753.988,0,1251.9813,2503.9626,2753.988
57037030,381,-1,524,20191105,20191115,20191112.0,3,1,158.43,158.43,0,144.5938,144.5938,158.43
57037031,381,-1,298,20191105,20191115,20191112.0,3,1,809.76,809.76,0,739.041,739.041,809.76
57037032,381,-1,559,20191105,20191115,20191112.0,3,3,12.144,36.432,0,8.9866,26.9598,36.432
57037033,381,-1,516,20191105,20191115,20191112.0,3,6,23.484,140.904,0,17.3782,104.2692,140.904
57037034,381,-1,533,20191105,20191115,20191112.0,3,3,149.874,449.622,0,136.785,410.355,449.622
57037035,381,-1,514,20191105,20191115,20191112.0,3,4,63.9,255.6,0,47.286,189.144,255.6
57037036,381,-1,552,20191105,20191115,20191112.0,3,6,54.894,329.364,0,40.6216,243.7296,329.364
57037037,381,-1,309,20191105,20191115,20191112.0,3,2,818.7,1637.4,0,747.2002,1494.4004,1637.4
57037038,381,-1,597,20191105,20191115,20191112.0,3,2,323.994,647.988,0,294.5797,589.1594,647.988
57037039,381,-1,591,20191105,20191115,20191112.0,3,4,338.994,1355.976,0,308.2179,1232.8716,1355.976
57037040,381,-1,400,20191105,20191115,20191112.0,3,1,37.152,37.152,0,27.4925,27.4925,37.152
57038001,377,-1,583,20191106,20191116,20191113.0,3,3,1020.594,3061.782,0,1082.51,3247.53,3061.782
57038002,377,-1,490,20191106,20191116,20191113.0,3,3,32.394,97.182,0,41.5723,124.7169,97.182
57038003,377,-1,605,20191106,20191116,20191113.0,3,3,323.994,971.982,0,343.6496,1030.9488,971.982
57038004,377,-1,545,20191106,20191116,20191113.0,3,5,24.294,121.47,0,17.9776,89.888,121.47
57038005,377,-1,580,20191106,20191116,20191113.0,3,1,1020.594,1020.594,0,1082.51,1082.51,1020.594
57038006,377,-1,606,20191106,20191116,20191113.0,3,1,323.994,323.994,0,343.6496,343.6496,323.994
57038007,377,-1,481,20191106,20191116,20191113.0,3,6,5.394,32.364,0,3.3623,20.1738,32.364
57038008,377,-1,482,20191106,20191116,20191113.0,3,21,4.9445,103.8345,0,3.3623,70.6083,98.6428
57039001,207,-1,474,20191106,20191116,20191113.0,5,9,41.994,377.946,0,26.1763,235.5867,377.946
57039002,207,-1,225,20191106,20191116,20191113.0,5,1,5.394,5.394,0,6.9223,6.9223,5.394
57039003,207,-1,471,20191106,20191116,20191113.0,5,2,38.1,76.2,0,23.749,47.498,76.2
57039004,207,-1,359,20191106,20191116,20191113.0,5,1,1376.994,1376.994,0,1251.9813,1251.9813,1376.994
57039005,207,-1,491,20191106,20191116,20191113.0,5,5,32.394,161.97,0,41.5723,207.8615,161.97
57039006,207,-1,483,20191106,20191116,20191113.0,5,2,72.0,144.0,0,44.88,89.76,144.0
57039007,207,-1,234,20191106,20191116,20191113.0,5,5,29.994,149.97,0,38.4923,192.4615,149.97
57039008,207,-1,477,20191106,20191116,20191113.0,5,3,2.994,8.982,0,1.8663,5.5989,8.982
57039009,207,-1,475,20191106,20191116,20191113.0,5,3,41.994,125.982,0,26.1763,78.5289,125.982
57039010,207,-1,476,20191106,20191116,20191113.0,5,6,41.994,251.964,0,26.1763,157.0578,251.964
57040001,360,-1,522,20191106,20191116,20191113.0,3,1,23.484,23.484,0,17.3782,17.3782,23.484
57040002,360,-1,497,20191106,20191116,20191113.0,3,2,602.346,1204.692,0,601.7437,1203.4874,1204.692
57040003,360,-1,554,20191106,20191116,20191113.0,3,1,54.942,54.942,0,40.6571,40.6571,54.942
57040004,360,-1,548,20191106,20191116,20191113.0,3,7,48.594,340.158,0,35.9596,251.7172,340.158
57040005,360,-1,494,20191106,20191116,20191113.0,3,1,602.346,602.346,0,601.7437,601.7437,602.346
57041001,363,-1,573,20191106,20191116,20191113.0,3,4,1430.442,5721.768,0,1481.9379,5927.7516,5721.768
57041002,363,-1,566,20191106,20191116,20191113.0,3,1,445.41,445.41,0,461.4448,461.4448,445.41
57041003,363,-1,564,20191106,20191116,20191113.0,3,10,1430.442,14304.42,0,1481.9379,14819.379,14304.42
57041004,363,-1,507,20191106,20191116,20191113.0,3,1,200.052,200.052,0,199.8519,199.8519,200.052
